MFG_FIRM_FEI_NUM,LGL_NAME,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,REFUSAL_CHARGES,PRDCT_CODE_DESC_TEXT,REFUSAL_DATE_PARSED,refusal_row_id,mapped_charge_count,mapped_charge_categories,mapped_charge_codes,sps_tbt_category,country_name,period
3004660988,DHARA FOODS PVT .LTD,Opp. National Research Center,Boriavi,Anand,Gujarat,IN,28ADR13,30-Sep-24,DNEI,9AJ-0862016-1,81,2,,Yes,No,3400,"CINNAMON, CASSIA, WHOLE  (SPICE)",2024-09-30,3064,1,SPS,PB-FOOD-3400,SPS,India,2024-2026
3012451377,Nam Viet Foods & Beverage Co.,No 994/1c Nguyen Thi Minh Khai Street,"Tan Thang Town, Tan Binh Ward",Di An District,Binh Duong,VN,33YYT03,20-Aug-25,DWCI,9DH-0252803-7,21,1,,No,No,249,CANDY COSMETICS (WITHOUT CHOCOLATE),2025-08-20,3065,1,SPS,FILTHY-249,SPS,Vietnam,2024-2026
3034898402,MICRO LAB,Marniring,,Namchi,,IN,60LCA01,06-Oct-25,DSEI,799-0614586-9,10002,3,,No,No,75,ACETAMINOPHEN (ANALGESIC),2025-10-06,3066,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012224722,southern drugs pharmaceuticals,"door no 19-584,NH-5",dowlaishwaram,andhra pradesh,Andhra Pradesh,IN,60SBY99,17-Jun-24,DNBI,8L5-0002169-2,141,1,O,No,No,75,"ANTACID, N.E.C.",2024-06-17,3067,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,53IC01,17-Dec-24,DWCI,8P5-0065672-0,281,2,,No,No,75,"DENTIFRICES (AEROSOL, LIQUID, TOOTHPASTES, TOOTHPOWDERS), WITHOUT FLUORIDE (ORAL HYGIENE PRODUCTS)",2024-12-17,3068,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3009909947,Empacadora Coral del Pacifico EMCOPAC S.A.,Calle Principal S/N,Parroquia Luis Tello,Esmeraldas,Esmeraldas,EC,16AVT51,08-Apr-24,DNEI,83S-0016332-3,21,1,,Yes,No,249,MAHI MAHI,2024-04-08,3069,1,SPS,FILTHY-249,SPS,Ecuador,2024-2026
3004574695,Glen Mark Pharmaceuticals,B/2 Manalaxni Chambers,,Mumbai,,IN,61WDY04,13-Aug-25,DSEI,AEK-7293105-6,72,1,,No,No,75,CLOTRIMAZOLE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2025-08-13,3070,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3019010884,GLENMARK PHARMACEUTICALS LTD,Industrial Growth Centr,,Ranipool,,IN,61PDY31,14-Aug-25,DSEI,AEK-7293172-6,22,1,,No,No,75,GLIMEPIRIDE (ANTI-DIABETIC),2025-08-14,3071,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3006076463,HAB PHARMACEUTICALS & RESEARCH,"10 Pharmacity, Sidcul, Selaqui",,Dehradun,,IN,66VIY99,27-Aug-25,DSEI,AEK-7398888-1,10002,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2025-08-27,3072,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3031624698,"NGAN NGAN TRADING & SERVICE CO.,LTD.","109 Street 21, An Lac-Binh Tri Dong Residential","Area, Binh Tri Dong B, Binh Tandistrict",Hochiminh City,,VN,63RBY06,10-Sep-24,DWCI,9LR-1165502-0,11,1,,No,No,"118, 3280",STANNOUS FLUORIDE (DENTAL CARIES PROPHYLACTIC),2024-09-10,3073,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,Vietnam,2024-2026
3005850679,Glaxo Smith Pharma Ltd,1000 Dr Annie Besant Road,,Mumbai,Maharashtra,IN,66VCE99,29-Mar-24,DSEI,799-9941439-4,11,4,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-03-29,3074,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3029371355,DS CHEWING PRODUCTS LLP (EXPORTUNIT),"Shed No. 219, Spl Cib Sito, Sectro-3 Ground","Floor, Kasez",Gandhidham,,IN,28AGH18,26-Sep-25,DSEI,82S-0004860-9,10002,1,,No,No,238,"FENNEL, WHOLE (SPICE)",2025-09-26,3075,1,SPS,UNSAFE ADD-238,SPS,India,2024-2026
3011105378,Innova Captab Limited,1281 - 1 Hiltop Industrial Estate,"Near EPIP Phase 1, Solan",Baddi,Himachal Pradesh,IN,64BCY50,24-Nov-25,DSEI,AEK-7960317-9,50003,1,,No,No,"118, 3280",TORSEMIDE (DIURETIC),2025-11-24,3076,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2024-2026
3014904947,CIPLA LTD,"Survey No. 20/1, Vandalur-Kelambakkam Rd",,Tamilnadu,,IN,64XDY11,22-Apr-25,DSEI,AEK-8407531-4,41,1,,No,No,75,ISOTRETINOIN (KERATOLYTIC),2025-04-22,3077,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3010012547,Kalyan Aqua & Marine Exports India Pvt Ltd,Keerthipadu Village,Maddipadu Mandal,Prakasam,Andhra Pradesh,IN,16XGT21,31-Jul-24,DNEI,8TH-0030392-3,11,1,,No,No,3220,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2024-07-31,3078,1,SPS,NITROFURAN-3220,SPS,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,24FGD50,04-Apr-25,DNEI,8KP-0060291-3,31,1,,Yes,No,241,TOMATOES (FRUIT USED AS VEGETABLE),2025-04-04,3079,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,24EGD31,23-Sep-25,DNEI,8KP-0066207-3,20002,1,,No,No,"9, 241","CLUSTER BEAN, BEAN AND PEA SPROUTS",2025-09-23,3080,2,SPS,"PESTICIDE-241, SALMONELLA-9",SPS,India,2024-2026
3011215054,Abir International,"H No.156, Main Threekay Road","Adj. Swani Motors, Punjab",Ludhiana,Punjab,IN,54FBT94,30-Mar-24,DWCI,8P5-0039844-8,21,3,,Yes,No,"251, 328, 482","ASHWAGANDHA (HERBAL & BOTANICALS, NOT TEAS)",2024-03-30,3081,3,"SPS, TBT","NUTRIT LBL-482, POISONOUS-251, USUAL NAME-328",SPS+TBT,India,2024-2026
3009250196,Patcos Cosmetics (India) Private Limited,659 Kevdi Falia Road,,Daman,Dadra And Nagar Haveli And Dam,IN,63RAJ06,15-Apr-24,DSEI,97Y-0197302-1,31,1,,No,No,27,STANNOUS FLUORIDE (DENTAL CARIES PROPHYLACTIC),2024-04-15,3082,1,SPS,DRUG GMPS-27,SPS,India,2024-2026
3007377187,KRISHNA OVERSEAS INC.,1st Floor,Wz 424 Club Road,New Delhi,Delhi,IN,33SGT99,06-Mar-25,DNBI,9PM-2673710-8,61,1,,No,Yes,249,"CANDY SPECIALTIES, N.E.C. (WITHOUT CHOCOLATE)",2025-03-06,3083,1,SPS,FILTHY-249,SPS,India,2024-2026
3017477042,NOVARTIES HEALTHCARE PVT LTD,Gala No 1-A & 2-A Bld N,,Thane,,IN,61PDY26,22-Mar-24,DSEI,AEK-4906989-9,21,1,,No,No,75,METFORMIN (ANTI-DIABETIC),2024-03-22,3084,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3008363734,Sun Pharma,Unknown Street,,Ranipool,,IN,61FCY63,15-Jul-24,DSEI,AEK-5444717-0,11,1,,No,No,75,RIFAXIMIN (A-BACTERIAL PT. I) (NOT ANTIBIOTIC),2024-07-15,3085,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3030586998,Minature Wellness Pvt Ltd,Sumel Business Park - 5,Near Chamunda Bridge,Ahmedabad,Gujarat,IN,41YYY99,16-Oct-24,DSEI,AEK-5752729-1,11,1,,No,No,"3560, 3863","DIETARY CONVENTIONAL FOODS, N.E.C.",2024-10-16,3086,2,"SPS, TBT","PLANT PART-3863, SUPPL GMP-3560",SPS+TBT,India,2024-2026
3031865036,ORIGIN HEALTH CARE PVT LTD,H No 16 310 6 1 1 Asale,,Hyderabad,,IN,66YDY99,20-Sep-24,DSEI,AEK-6424420-3,61,1,,No,No,75,EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2024-09-20,3087,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3029915344,MITAKI IMPORT EXPORT TRADING COMPAN,"4/2 Street No 44, Quarter 03, Phuo","C Long A Ward, Thu Duc City",Hochiminh City,,VN,21SHT14,16-Aug-24,DWCI,9PS-1152215-2,71,1,A,No,No,"249, 320, 321",TAMARIND (SUBTROPICAL AND TROPICAL FRUIT),2024-08-16,3088,3,"SPS, TBT","FILTHY-249, LACKS FIRM-320, LACKS N/C-321",SPS+TBT,Vietnam,2024-2026
3040448056,Duong Phuc Tien,"14 Tong Duy Tan Street, Hang Bong Hoan Kiem District",,Hanoi,,VN,87MOZ,08-Dec-25,DSEI,XXX-0712559-2,1,3,,No,No,"118, 237, 341, 3280","ACID, HYALURONIC, INTRAARTICULAR",2025-12-08,3089,4,"SPS, TBT","FRNMFGREG-3280, NO PMA-237, NOT LISTED-118, REGISTERED-341",SPS+TBT,Vietnam,2024-2026
3018112871,SM PHARMA AND LABORATORIES LTD,Plot No. 107-108 Namli,,East Sikkim,,IN,66NCA06,19-May-25,DSEI,799-7586996-8,12,1,,No,No,"75, 118",ARIPIPRAZOLE (TRANQUILIZER (ANTI-PSYCHOTIC) - PART II),2025-05-19,3090,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3030633595,JAGSEER SINGH,S/O-Angrej Singh,"Pipli,Faridkot",Grain Mkt Moga,,IN,61PDA70,30-Apr-24,DSEI,SCS-3430389-5,11,7,,No,No,75,DAPAGLIFLOZIN (ANTI-DIABETIC),2024-04-30,3091,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013445361,SBL Private Limited,Plot No 3 Sector - 12,Iie,Haridwar,Uttarakhand,IN,62GDY99,29-Jul-24,DSEI,SCS-4779502-0,61,1,,No,No,75,ANTI-INFLAMMATORY N.E.C.,2024-07-29,3092,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3014045945,NIPRO INDIA CORPORATION PVT.LTD.,"E-1 Midc Kesurdi, Khandala",Dist-Satara (Mah)412802,Satara,,IN,78KDI,23-Jul-25,DSEI,FR1-0019182-9,12,1,,No,No,118,"DIALYZER, HIGH PERMEABILITY WITH OR WITHOUT SEALED DIALYSATE SYSTEM",2025-07-23,3093,1,TBT,NOT LISTED-118,TBT,India,2024-2026
3004281337,Nestle India Limited,Taluka Bicholim,,Bicholim,Goa,IN,04CGT99,24-Jun-25,DNEI,U47-2503914-1,112,1,,No,No,473,"NOODLES AND NOODLE PRODUCTS, N.E.C.",2025-06-24,3094,1,TBT,LABELING-473,TBT,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,24TGD99,31-Jan-24,DNBI,8KP-0046941-2,71,1,,No,No,241,"LEAF & STEM VEGETABLES, N.E.C.",2024-01-31,3095,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3024154168,P.K. Overseas Private Limited,"Khasra No. 60/12, 17 to 24 Village Kammi",,Sonipat,Haryana,IN,02DGT07,12-Feb-25,DNBI,8KP-0058756-9,11,1,,No,No,241,"RICE, BASMATI, PROCESSED (PACKAGED)",2025-02-12,3096,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3031508980,ECO DINNERWARE LLP,83/3 Sy No,,Nademavinapura,Karnataka,IN,52AIY28,23-Jul-25,DWCI,8KP-0063036-9,12,1,,No,Yes,238,"PLATES, ANY SIZE (FOODWARE, COOKWARE & TABLEWARE)",2025-07-23,3097,1,SPS,UNSAFE ADD-238,SPS,India,2024-2026
3005098684,AAKASH GLOBAL FOODS PVT.LTD.,1 5 16 2 Survey No - 13,,Bardari,Madhya Pradesh,IN,07BGT99,01-Oct-25,DNBI,8KP-0067319-5,10003,1,,No,No,9,"FRIED SNACK FOODS, N.E.C.",2025-10-01,3098,1,SPS,SALMONELLA-9,SPS,India,2024-2026
3012786410,SHRI GANESH GRUH UDHYOG,"OPP, GENERAL HOSPITAL",STAND,UTTAS SANDA,,IN,54EDR99,16-Aug-24,DNBI,8L5-0002195-7,11,1,,No,No,"320, 482, 2300","HERBALS & BOTANICAL TEAS, N.E.C.",2024-08-16,3099,3,TBT,"DIETARYLBL-2300, LACKS FIRM-320, NUTRIT LBL-482",TBT,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,28AGD08,26-Aug-25,DNBI,8KP-0061578-2,102,1,,No,Yes,241,"CAPSICUMS (CAYENNE CHILI, HOT PEPPERS), WHOLE  (SPICE)",2025-08-26,3100,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3003990294,Panacea Biotec Ltd.,B - 1/E - 12 Mohan Co - Op Indl Estate Math,,New Delhi,Delhi,IN,60WDL01,13-Feb-24,DSEI,799-9608401-8,31,2,,No,No,75,ALBENDAZOLE (ANTHELMINTIC),2024-02-13,3101,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,25EGD99,16-Sep-25,DNEI,8KP-0066913-6,60003,1,,No,No,"251, 308, 3821","MIXED VEGETABLES, N.E.C.",2025-09-16,3102,3,SPS,"MFR INJ-3821, MFR INSAN-308, POISONOUS-251",SPS,India,2024-2026
3008348941,Innovative Cuisine Pvt Ltd,"BLOCK NO. 512, KARJAN VEMARDI ROAD","OPP. COSMOFILMS, VILLAGE-KANDARI",VADODARA,Gujarat,IN,24FGD09,16-Sep-25,DNEI,8KP-0067122-3,30003,1,,No,No,"251, 308",GOURD (FRUIT USED AS VEGETABLE),2025-09-16,3103,2,SPS,"MFR INSAN-308, POISONOUS-251",SPS,India,2024-2026
3013449579,Four Seasons Flavours Co.,"19a Ii, Industrial Area",,Barotiwala Dist.,Himachal Pradesh,IN,27YGY99,17-Jun-24,DNBI,8L5-0002169-2,141,1,K,No,No,11,"CONDIMENTS, N.E.C.",2024-06-17,3104,1,SPS,UNSAFE COL-11,SPS,India,2024-2026
3024817681,FABIAN ERNESTO VILLARUEL SANCHEZ,"Av Chone - Via El Carmen, Sector Rancho Ronald",,El Carmen,Manabi,EC,25JFC23,15-Sep-25,DSEI,900-0203843-9,10002,1,,Yes,No,241,"TARO, DASHEEN (ROOT & TUBER VEGETABLE)",2025-09-15,3105,1,SPS,PESTICIDE-241,SPS,Ecuador,2024-2026
3017358227,MELTIC HEALTHCARE PVT. LTD.,"Supari Building, Nanhera Rd, Kuldeep Nagar, Ambala",,Haryana,,IN,56BCA03,29-Sep-25,DSEI,SCS-4066844-9,30001,1,,No,No,"75, 118","AMOXICILLIN TRIHYDRATE (PENICILLIN, SYNTHETICALLY PRODUCED)",2025-09-29,3106,2,"Other/Unmatched, TBT","NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3031571489,MDAAC INTERNATIONAL PRIVATE LIMITED,205 Sagar Plaza - Ii Plot No 27,,Delhi,Delhi,IN,54CFC99,11-Sep-24,DSEI,SCS-5414086-2,11,1,,No,No,75,PROTEIN N.E.C.,2024-09-11,3107,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012291348,Marudhar Impex,B/36 Sumel Business Park 5,,Ahmedabad,Gujarat,IN,54BCY08,15-Nov-24,DSEI,SCS-6487996-2,11,1,,No,No,3560,MAGNESIUM (MINERAL),2024-11-15,3108,1,SPS,SUPPL GMP-3560,SPS,India,2024-2026
3026700222,ARYAN FOOD INGREDIENTS LTD,F-15 Noida Sez Guntam Buddha,Nagar Uttar Prsdesh,Delhi,,IN,28BGH13,23-Dec-24,DWCI,MR5-1047924-6,11,1,,Yes,No,249,"CINNAMON, CASSIA, GROUND, CRACKED   (SPICE)",2024-12-23,3109,1,SPS,FILTHY-249,SPS,India,2024-2026
3015251814,Kalptaru Agro Food Products,17 Goli Faliyu,,Fadvel,Gujarat,IN,21XET05,28-Jul-25,DNEI,KM6-3653116-2,12,1,,No,No,3886,MANGO (SUBTROPICAL/TROPICAL FRUIT PULP),2025-07-28,3110,1,Other/Unmatched,FSVP VIO-3886,Other/Unmatched,India,2024-2026
3010309050,CHHEDA SPECIALITIES FOODS PVT LTD,"Chheda Estate,Survey No.115","Village Ambhai,Taluka Wada,Dist -Thane",Thane,Maharashtra,IN,07BGT99,12-Aug-25,DNEI,KM6-3653870-4,22,12,,No,No,3886,"FRIED SNACK FOODS, N.E.C.",2025-08-12,3111,1,Other/Unmatched,FSVP VIO-3886,Other/Unmatched,India,2024-2026
3037276928,RISING RAINBOW WORLDWIDE,795 A5bhandarkar R,,Pune,Maharashtra,IN,21SGT05,04-Jun-25,DSWI,KM6-3654017-1,12,1,,No,No,241,MANGO (SUBTROPICAL AND TROPICAL FRUIT),2025-06-04,3112,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3032813461,RANI INTERNATIONAL,722/1 Dhamasana,Gandhinag; Dhamasana To Moti,Kalol,Gujarat,IN,21TGT14,25-Sep-25,DNEI,KM6-3657281-0,90002,1,,No,No,249,"TAMARIND, DRIED OR PASTE",2025-09-25,3113,1,SPS,FILTHY-249,SPS,India,2024-2026
3010094605,Orchid Exim India Private Limited,608 Akshat Tower,Nr - Pakwan Restaurant Bodakdev,Ahmedabad,Gujarat,IN,23KGT02,09-Sep-25,DNEI,KM6-3657417-0,80002,1,,No,No,9,SESAME SEED (EDIBLE SEED),2025-09-09,3114,1,SPS,SALMONELLA-9,SPS,India,2024-2026
3007164155,QUALITY SPICES & FOOD EXPORTS PVT.LTD.,"Plot No. M-1, Additional Ambernath M.I.D.C.",Anand Nagar,Ambernath (E),Maharashtra,IN,05AGT03,08-Aug-25,DSEI,KM6-3658617-4,160002,2,,No,No,9,"RICE FLAKES,PUFFS,KRISPIES,LOOPS READY TO EAT",2025-08-08,3115,1,SPS,SALMONELLA-9,SPS,India,2024-2026
3016970666,HSN INTERNATIONAL,Plot No 54 55 Integrate,,Haridwar,,IN,60LDY01,04-Nov-24,DSEI,AEK-5875841-6,41,1,,No,No,75,ACETAMINOPHEN (ANALGESIC),2024-11-04,3116,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3006784801,Cachet Pharmaceuticals Private Limited,Tehsil,Baddi,Nalagarh,Himachal Pradesh,IN,66VCY99,02-Dec-24,DNEI,AEK-5902776-1,31,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2024-12-02,3117,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3013880726,ABBOTT INDIA,16th Floor Godrey Bkc P,,Mumbai,,IN,63HCA01,22-Jul-25,DSEI,AEK-7180460-1,12,1,,No,No,75,BISACODYL (CATHARTIC),2025-07-22,3118,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3017200460,INDICA LABORATORIES,"Nikol Police Chowky, Lb",,Gujarat,,IN,61PDY99,25-Jul-25,DSEI,AEK-7286975-1,42,1,,No,No,75,ANTI-DIABETIC N.E.C.,2025-07-25,3119,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3014724168,GLAXO SMITHKLINE LTD,Dr. Annie Besant Rd,,Mumbai,,IN,60ZCA02,24-Jul-25,DSEI,AEK-7347205-0,32,1,,No,No,75,ALBENDAZOLE (ANTIPARASITIC),2025-07-24,3120,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012367935,Macleods Pharmaceuticals,"Khasra No 21, 22, 66, 67, 68 Aho-Yangtam, Namchepung",,Ranipool,Sikkim,IN,60SCA99,02-Jul-25,DSEI,AEK-7204655-8,52,1,,No,No,75,"ANTACID, N.E.C.",2025-07-02,3121,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
2000025687,Medley Pharmaceuticals Ltd.,D2 Medley House,16'Th Road,Mumbai,Maharashtra,IN,61GDY85,23-May-25,DSEI,AEK-8494319-8,12,1,,No,No,75,"OFLOXACIN (ANTI-BACTERIAL, PART II) (NOT ANTIBIOTIC)",2025-05-23,3122,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3015261114,MICROLABS PVT LTD,Mmaring Namthangroad,,Namthangroad,,IN,60LDY01,18-Dec-25,DSEI,AEK-9071493-0,120003,1,,No,No,75,ACETAMINOPHEN (ANALGESIC),2025-12-18,3123,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3012097299,Ind Swift Ltd,Industrial Gc Centa Phase 1,,Samba,,IN,61EDA09,23-Sep-25,DSEI,AEK-7582764-0,20002,1,,No,No,75,MONTELUKAST SODIUM (ANTI-ASTHMATIC),2025-09-23,3124,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3001372319,Elite Pharma PVT. Ltd,1210/11/12 C.I.D.C. Phase Lll,Vatva,Ahmedabad,,IN,62GDY18,01-Dec-25,DSEI,AEK-7840099-9,70003,1,,No,No,75,DICLOFENAC SODIUM (ANTI-INFLAMMATORY),2025-12-01,3125,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3041025971,PHARMACEUTICALS AND MEDICAL DEVI,B 500 Tower B 5th Floor,,New Delhi,,IN,66NDY99,20-Nov-25,DSEI,AEK-7975948-4,10003,1,,No,No,75,TRANQUILIZER (ANTI-PSYCHOTIC) - PART II N.E.C.,2025-11-20,3126,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3005831271,Sun Pharmaceutical Industries,"1st Floor, Acme Plaza",Andheri Kurla Road,Mumbai,Maharashtra,IN,62GDQ18,20-Aug-24,DNEI,KM6-3627749-3,161,2,,No,No,"75, 118, 3280",DICLOFENAC SODIUM (ANTI-INFLAMMATORY),2024-08-20,3127,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2024-2026
3010469847,Three Sixty Exports Pvt. Ltd.,Gh - 6/450 Paschim Vihar,,New Delhi,Delhi,IN,02DGT07,13-Jan-25,DNEI,KM6-3630195-4,11,1,,No,No,"241, 241","RICE, BASMATI, PROCESSED (PACKAGED)",2025-01-13,3128,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3009445869,Haldiram Snacks Pvt. Ltd.,"C-3, Sector- 67",,Noida,Uttar Pradesh,IN,07YGT99,06-Dec-24,DNBI,KM6-3636301-2,31,2,,No,No,3821,"SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2024-12-06,3129,1,SPS,MFR INJ-3821,SPS,India,2024-2026
3010390807,Gwalia Sweets Pvt Ltd,401 Sunrise Complex,,Ahmedabad,Gujarat,IN,37BGT99,19-Mar-25,DSWI,KM6-3647520-4,71,3,,No,No,274,"MULTIPLE FOOD SPECIALITIES, SIDE DISHES AND DESSERTS, N.E.C.",2025-03-19,3130,1,TBT,COLOR LBLG-274,TBT,India,2024-2026
3003582492,Hesh Pharma Mfg & Exporter Of Herbal Products,B/3 Ram,Dr Mitrasen G Mahimtura Lane,Mumbai,Maharashtra,IN,53FH01,26-Jun-25,DNEI,KM6-3653253-3,172,4,,No,No,197,HAIR DYES AND COLORS (ALL TYPES REQUIRE CAUTION STATEMENTS AND PATCH TESTS) (HAIR COLORING PREPARATI,2025-06-26,3131,1,SPS,COSM COLOR-197,SPS,India,2024-2026
3033544173,DABUR INDIA LIMITED,45 46 47 Plot No 44,And 97; Smart Industrial Park,Pithampur,Madhya Pradesh,IN,66YBY99,06-Aug-25,DNEI,KM6-3653677-3,302,1,,No,No,75,EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2025-08-06,3132,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2024-2026
3007877920,Harihar Foods Pvt Ltd,A-16 Mohan Estate Opp. Anupam Theatre,,Ahmedabad,,IN,03YGT99,12-Sep-25,DSWI,KM6-3654645-9,132,1,,No,No,249,"OTHER BAKERY PRODUCTS, N.E.C.",2025-09-12,3133,1,SPS,FILTHY-249,SPS,India,2024-2026
3020897663,SHRI GANESH GRUH,Opposite C G Central Hospital Near,Bus Stand,Uttarbanda,,IN,03FGT99,05-Sep-25,DNEI,KM6-3657294-3,90002,6,,No,No,249,CRACKERS (NON FILLED) N.E.C.,2025-09-05,3134,1,SPS,FILTHY-249,SPS,India,2024-2026
3007164155,QUALITY SPICES & FOOD EXPORTS PVT.LTD.,"Plot No. M-1, Additional Ambernath M.I.D.C.",Anand Nagar,Ambernath (E),Maharashtra,IN,24BGT20,29-Jul-25,DWCI,KM6-3657701-7,90002,4,,No,No,3821,"CHANA DAL, DRIED OR PASTE",2025-07-29,3135,1,SPS,MFR INJ-3821,SPS,India,2024-2026
3015259023,GANDHI SPICES PVT LTD,Near Honest Hotel Provi,,Rajkot,,IN,07YGT99,15-Jan-25,DWCI,K80-2162679-2,231,1,,Yes,No,"11, 274","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-01-15,3136,2,"SPS, TBT","COLOR LBLG-274, UNSAFE COL-11",SPS+TBT,India,2024-2026
3027457200,RIELLO FOODS,4 B Section 3 - A,Pune Link Road,Ulhasnagar,Maharashtra,IN,07YGT99,21-May-25,DNEI,NF7-2243973-6,41,1,B,No,No,"218, 274, 321, 328, 482","SNACK FOODS NOT ELSEWHERE MENTIONED, N.E.C.",2025-05-21,3137,5,TBT,"COLOR LBLG-274, LACKS N/C-321, LIST INGRE-218, NUTRIT LBL-482, USUAL NAME-328",TBT,India,2024-2026
3030864896,PARADISE EXIM,"A-11, Nahar Sayyed Road, Shriji Vihar Colony",,Mandsaur,Madhya Pradesh,IN,23KGY09,05-Aug-25,DNEI,NGJ-0001973-6,20002,1,,No,No,241,QUINOA SEED (EDIBLE SEED),2025-08-05,3138,1,SPS,PESTICIDE-241,SPS,India,2024-2026
3016514303,RISH INTERNATIONAL,Ground Floor 6-21 Kandanoor,,Salem,,IN,23BGT14,26-Jun-25,DNEI,KM6-3652931-5,212,1,,No,No,3878,"BETEL NUT, SHELLED",2025-06-26,3139,1,SPS,POISONORD-3878,SPS,India,2024-2026
